Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
236,0.55,-2.06,1.3,-1,4.4,-1.64,153.15,27.13,True,False,4,0,8,2025-06-16 04:08:26
237,0.55,-2.06,1.3,-1,4.4,-1.64,204.46,27.31,False,False,5,0,-1,2025-06-16 04:08:38
238,0.55,-2.06,1.3,-1,4.4,-1.64,177.4,18.69,False,True,3,0,8,2025-06-16 04:08:50
239,0.55,-2.06,1.3,-1,4.4,-1.64,47.46,20.72,True,False,2,0,4,2025-06-16 04:09:01
240,0.55,-2.06,1.3,-1,4.4,-1.64,237.23,30,False,False,6,0,-1,2025-06-16 04:09:12
241,0.55,-2.06,1.3,-1,4.4,-1.64,97.23,19.01,False,False,4,0,-1,2025-06-16 04:09:23
242,0.55,-2.06,1.3,-1,4.4,-1.64,49.02,24.55,True,False,2,0,4,2025-06-16 04:09:34
243,0.55,-2.06,1.3,-1,4.4,-1.64,195.98,28.8,True,False,4,0,8,2025-06-16 04:09:46
244,0.55,-2.06,1.3,-1,4.4,-1.64,195.43,22.15,False,True,4,0,8,2025-06-16 04:09:58
245,0.55,-2.06,1.3,-1,4.4,-1.64,78.16,20.57,False,False,4,0,-1,2025-06-16 04:10:09
246,0.55,-2.06,1.3,-1,4.4,-1.64,109.92,24.84,False,False,5,0,-1,2025-06-16 04:10:21
247,0.55,-2.06,1.3,-1,4.4,-1.64,258.52,27.55,False,False,5,0,-1,2025-06-16 04:10:32
248,0.55,-2.06,1.3,-1,4.4,-1.64,346.97,23.31,False,False,4,0,-1,2025-06-16 04:10:44
249,0.55,-2.06,1.3,-1,4.4,-1.64,221.8,19.7,False,True,4,0,8,2025-06-16 04:10:55
250,0.55,-2.06,1.3,-1,4.4,-1.64,211.4,23.52,False,False,4,0,-1,2025-06-16 04:11:07
251,0.55,-2.06,1.3,-1,4.4,-1.64,139.98,28.69,False,False,5,0,-1,2025-06-16 04:11:19
252,0.55,-2.06,1.3,-1,4.4,-1.64,256.36,25.11,False,False,5,0,-1,2025-06-16 04:11:30
253,0.55,-2.06,1.3,-1,4.4,-1.64,140.28,20.33,False,False,4,0,-1,2025-06-16 04:11:42
254,0.55,-2.06,1.3,-1,4.4,-1.64,0,24.93,False,False,3,0,-1,2025-06-16 04:11:54
255,0.55,-2.06,1.3,-1,4.4,-1.64,277.21,18.54,False,False,4,0,-1,2025-06-16 04:12:05
256,0.55,-2.06,1.3,-1,4.4,-1.64,250.83,19.87,False,False,4,0,-1,2025-06-16 04:12:16
257,0.55,-2.06,1.3,-1,4.4,-1.64,61.63,19.42,True,False,3,0,8,2025-06-16 04:12:28
258,0.55,-2.06,1.3,-1,4.4,-1.64,180.69,22.41,False,False,3,0,-1,2025-06-16 04:12:40
259,0.55,-2.06,1.3,-1,4.4,-1.64,142.44,22.39,False,True,4,0,8,2025-06-16 04:12:51
260,0.55,-2.06,1.3,-1,4.4,-1.64,212.89,21.6,False,False,4,0,-1,2025-06-16 04:13:03
261,0.55,-2.06,1.3,-1,4.4,-1.64,110.21,22.12,False,False,4,0,-1,2025-06-16 04:13:14
262,0.55,-2.06,1.3,-1,4.4,-1.64,306.46,21.16,False,False,5,0,-1,2025-06-16 04:13:25
263,0.55,-2.06,1.3,-1,4.4,-1.64,257.28,26.65,False,False,5,0,-1,2025-06-16 04:13:37
264,0.55,-2.06,1.3,-1,4.4,-1.64,57.65,22.05,True,False,1,0,3,2025-06-16 04:13:48
265,0.55,-2.06,1.3,-1,4.4,-1.64,46.56,22.04,True,False,2,0,4,2025-06-16 04:13:59
266,0.55,-2.06,1.3,-1,4.4,-1.64,255.98,22.46,False,False,5,0,-1,2025-06-16 04:14:10
267,0.55,-2.06,1.3,-1,4.4,-1.64,277.57,29.61,False,False,5,0,-1,2025-06-16 04:14:22
268,0.55,-2.06,1.3,-1,4.4,-1.64,193.55,23.75,False,False,4,0,-1,2025-06-16 04:14:34
269,0.55,-2.06,1.3,-1,4.4,-1.64,105.81,27.54,False,False,5,0,-1,2025-06-16 04:14:46
270,0.55,-2.06,1.3,-1,4.4,-1.64,0,27.97,False,False,3,0,-1,2025-06-16 04:14:58
271,0.55,-2.06,1.3,-1,4.4,-1.64,212.16,22.88,True,False,4,0,8,2025-06-16 04:15:10
272,0.55,-2.06,1.3,-1,4.4,-1.64,79.4,16.43,True,False,3,0,8,2025-06-16 04:15:21
273,0.55,-2.06,1.3,-1,4.4,-1.64,141.68,20.9,False,True,3,0,8,2025-06-16 04:15:32
274,0.55,-2.06,1.3,-1,4.4,-1.64,87.86,28.07,False,False,5,0,-1,2025-06-16 04:15:43
275,0.55,-2.06,1.3,-1,4.4,-1.64,360,21.46,False,False,3,0,-1,2025-06-16 04:15:55
276,0.55,-2.06,1.3,-1,4.4,-1.64,279.83,27.55,False,False,5,0,-1,2025-06-16 04:16:07
277,0.55,-2.06,1.3,-1,4.4,-1.64,96.54,21.66,False,False,4,0,-1,2025-06-16 04:16:18
278,0.55,-2.06,1.3,-1,4.4,-1.64,74.3,23.18,False,False,4,0,-1,2025-06-16 04:16:30
279,0.55,-2.06,1.3,-1,4.4,-1.64,181.2,22.84,False,False,3,0,-1,2025-06-16 04:16:42
280,0.55,-2.06,1.3,-1,4.4,-1.64,334.15,23.51,False,False,4,0,-1,2025-06-16 04:16:54
281,0.55,-2.06,1.3,-1,4.4,-1.64,0,20.6,False,False,3,0,-1,2025-06-16 04:17:06
282,0.55,-2.06,1.3,-1,4.4,-1.64,149.03,21,False,False,4,0,-1,2025-06-16 04:17:18
283,0.55,-2.06,1.3,-1,4.4,-1.64,108.33,30,False,False,5,0,-1,2025-06-16 04:17:29
284,0.55,-2.06,1.3,-1,4.4,-1.64,16.36,23.61,False,False,3,0,-1,2025-06-16 04:17:41
285,0.55,-2.06,1.3,-1,4.4,-1.64,23.42,24.19,False,False,4,0,-1,2025-06-16 04:17:53
286,0.55,-2.06,1.3,-1,4.4,-1.64,130.17,28.51,False,False,6,0,-1,2025-06-16 04:18:04
287,0.55,-2.06,1.3,-1,4.4,-1.64,74.66,22.97,False,False,4,0,-1,2025-06-16 04:18:16
288,0.55,-2.06,1.3,-1,4.4,-1.64,193.35,26.75,False,False,4,0,-1,2025-06-16 04:18:28
289,0.55,-2.06,1.3,-1,4.4,-1.64,66.31,25.42,False,True,4,0,8,2025-06-16 04:18:40
290,0.55,-2.06,1.3,-1,4.4,-1.64,100.39,23.46,False,False,4,0,-1,2025-06-16 04:18:51
291,0.55,-2.06,1.3,-1,4.4,-1.64,123.59,20.1,False,False,4,0,-1,2025-06-16 04:19:03
292,0.55,-2.06,1.3,-1,4.4,-1.64,253.08,17.56,False,False,4,0,-1,2025-06-16 04:19:14
293,0.55,-2.06,1.3,-1,4.4,-1.64,360,25.44,False,False,3,0,-1,2025-06-16 04:19:26
294,0.55,-2.06,1.3,-1,4.4,-1.64,95.08,30,False,False,5,0,-1,2025-06-16 04:19:38
295,0.55,-2.06,1.3,-1,4.4,-1.64,162.89,16.57,False,False,2,0,-10,2025-06-16 04:19:50
296,0.55,-2.06,1.3,-1,4.4,-1.64,204.91,21.44,False,False,4,0,-1,2025-06-16 04:20:02
297,0.55,-2.06,1.3,-1,4.4,-1.64,186.12,24.29,False,False,3,0,-1,2025-06-16 04:20:14
298,0.55,-2.06,1.3,-1,4.4,-1.64,120.76,29.27,False,False,6,0,-1,2025-06-16 04:20:25
299,0.55,-2.06,1.3,-1,4.4,-1.64,192.83,22.75,False,False,4,0,-1,2025-06-16 04:20:37
300,0.55,-2.06,1.3,-1,4.4,-1.64,120.27,30,False,False,6,0,-1,2025-06-16 04:20:48
301,0.55,-2.06,1.3,-1,4.4,-1.64,148.34,21.9,False,False,4,0,-1,2025-06-16 04:21:00
302,0.55,-2.06,1.3,-1,4.4,-1.64,137.21,16.55,False,False,3,0,-1,2025-06-16 04:21:12
303,0.55,-2.06,1.3,-1,4.4,-1.64,194.22,27.17,False,True,4,0,8,2025-06-16 04:21:24
304,0.55,-2.06,1.3,-1,4.4,-1.64,211.2,22.11,False,False,4,0,-1,2025-06-16 04:21:35
305,0.55,-2.06,1.3,-1,4.4,-1.64,180.88,22.08,False,False,3,0,-1,2025-06-16 04:21:47
306,0.55,-2.06,1.3,-1,4.4,-1.64,303.77,24.04,True,False,5,0,8,2025-06-16 04:21:58
307,0.55,-2.06,1.3,-1,4.4,-1.64,165.24,30,False,False,3,0,-1,2025-06-16 04:22:11
308,0.55,-2.06,1.3,-1,4.4,-1.64,236.9,25.22,False,False,5,0,-1,2025-06-16 04:22:22
309,0.55,-2.06,1.3,-1,4.4,-1.64,338.55,19.67,False,True,3,0,8,2025-06-16 04:22:33
310,0.55,-2.06,1.3,-1,4.4,-1.64,5.79,22.71,False,True,1,0,3,2025-06-16 04:22:45
311,0.55,-2.06,1.3,-1,4.4,-1.64,272.93,24.83,False,False,5,0,-1,2025-06-16 04:22:56
312,0.55,-2.06,1.3,-1,4.4,-1.64,125.91,22.14,False,False,5,0,-1,2025-06-16 04:23:07
313,0.55,-2.06,1.3,-1,4.4,-1.64,49.56,20.71,True,False,1,0,3,2025-06-16 04:23:18
314,0.55,-2.06,1.3,-1,4.4,-1.64,182.6,30,False,False,3,0,-1,2025-06-16 04:23:31
315,0.55,-2.06,1.3,-1,4.4,-1.64,222.35,25.7,False,False,5,0,-1,2025-06-16 04:23:43
316,0.55,-2.06,1.3,-1,4.4,-1.64,360,25.45,False,False,3,0,-1,2025-06-16 04:23:55
317,0.55,-2.06,1.3,-1,4.4,-1.64,320.59,25.25,False,False,5,0,-1,2025-06-16 04:24:07
318,0.55,-2.06,1.3,-1,4.4,-1.64,221.14,29.12,False,False,6,0,-1,2025-06-16 04:24:18
319,0.55,-2.06,1.3,-1,4.4,-1.64,148.21,17.45,False,False,4,0,-1,2025-06-16 04:24:30
320,0.55,-2.06,1.3,-1,4.4,-1.64,193.26,22.82,False,False,4,0,-1,2025-06-16 04:24:41
321,0.55,-2.06,1.3,-1,4.4,-1.64,298.02,23.21,False,False,5,0,-1,2025-06-16 04:24:53
322,0.55,-2.06,1.3,-1,4.4,-1.64,187.25,23.74,False,True,4,0,8,2025-06-16 04:25:05
323,0.55,-2.06,1.3,-1,4.4,-1.64,86.67,18.92,False,False,4,0,-1,2025-06-16 04:25:16
324,0.55,-2.06,1.3,-1,4.4,-1.64,139.35,21.44,False,False,5,0,-1,2025-06-16 04:25:27
325,0.55,-2.06,1.3,-1,4.4,-1.64,113.38,29.46,False,False,5,0,-1,2025-06-16 04:25:39
326,0.55,-2.06,1.3,-1,4.4,-1.64,149.04,21.25,False,False,4,0,-1,2025-06-16 04:25:51
327,0.55,-2.06,1.3,-1,4.4,-1.64,0,25.74,False,False,3,0,-1,2025-06-16 04:26:03
328,0.55,-2.06,1.3,-1,4.4,-1.64,231.35,22.17,False,False,5,0,-1,2025-06-16 04:26:14
329,0.55,-2.06,1.3,-1,4.4,-1.64,100.19,17.86,False,False,4,0,-1,2025-06-16 04:26:25
330,0.55,-2.06,1.3,-1,4.4,-1.64,169.2,26.83,False,False,3,0,-1,2025-06-16 04:26:37
331,0.55,-2.06,1.3,-1,4.4,-1.64,201.54,25.99,False,False,4,0,-1,2025-06-16 04:26:49
332,0.55,-2.06,1.3,-1,4.4,-1.64,164.7,24.73,False,False,3,0,-1,2025-06-16 04:27:02
333,0.55,-2.06,1.3,-1,4.4,-1.64,360,26.79,False,False,3,0,-1,2025-06-16 04:27:14
334,0.55,-2.06,1.3,-1,4.4,-1.64,133.8,16.04,False,False,3,0,-1,2025-06-16 04:27:25
335,0.55,-2.06,1.3,-1,4.4,-1.64,311.37,25.41,False,False,5,0,-1,2025-06-16 04:27:37
336,0.55,-2.06,1.3,-1,4.4,-1.64,254.35,27.73,False,False,5,0,-1,2025-06-16 04:27:48
337,0.55,-2.06,1.3,-1,4.4,-1.64,187.48,18.58,False,False,3,0,-1,2025-06-16 04:28:00
338,0.55,-2.06,1.3,-1,4.4,-1.64,10.52,21.47,True,False,2,0,4,2025-06-16 04:28:12
339,0.55,-2.06,1.3,-1,4.4,-1.64,11.63,25.42,True,False,4,0,8,2025-06-16 04:28:24
340,0.55,-2.06,1.3,-1,4.4,-1.64,229.05,20.33,False,False,4,0,-1,2025-06-16 04:28:35
341,0.55,-2.06,1.3,-1,4.4,-1.64,74.43,24.67,False,False,5,0,-1,2025-06-16 04:28:46
342,0.55,-2.06,1.3,-1,4.4,-1.64,226.97,17.08,False,False,4,0,-1,2025-06-16 04:28:57
343,0.55,-2.06,1.3,-1,4.4,-1.64,191.99,20.44,False,False,3,0,-1,2025-06-16 04:29:09
344,0.55,-2.06,1.3,-1,4.4,-1.64,172.19,20.19,True,False,3,0,8,2025-06-16 04:29:21
345,0.55,-2.06,1.3,-1,4.4,-1.64,145.61,22.57,True,False,4,0,8,2025-06-16 04:29:32
346,0.55,-2.06,1.3,-1,4.4,-1.64,197.61,29.17,True,False,3,0,8,2025-06-16 04:29:45
347,0.55,-2.06,1.3,-1,4.4,-1.64,240.2,29.87,False,False,6,0,-1,2025-06-16 04:29:56
348,0.55,-2.06,1.3,-1,4.4,-1.64,95.29,22.87,False,False,4,0,-1,2025-06-16 04:30:07
349,0.55,-2.06,1.3,-1,4.4,-1.64,319.89,25.56,False,False,5,0,-1,2025-06-16 04:30:19
350,0.55,-2.06,1.3,-1,4.4,-1.64,272.91,25.48,False,False,5,0,-1,2025-06-16 04:30:30
351,0.55,-2.06,1.3,-1,4.4,-1.64,189.19,22.17,False,False,4,0,-1,2025-06-16 04:30:42
352,0.55,-2.06,1.3,-1,4.4,-1.64,223.71,22.47,False,False,5,0,-1,2025-06-16 04:30:54
353,0.55,-2.06,1.3,-1,4.4,-1.64,145.17,26.24,True,False,4,0,8,2025-06-16 04:31:05
354,0.55,-2.06,1.3,-1,4.4,-1.64,329.9,26.5,False,True,2,0,4,2025-06-16 04:31:17
355,0.55,-2.06,1.3,-1,4.4,-1.64,187.87,26.95,False,False,4,0,-1,2025-06-16 04:31:29
356,0.55,-2.06,1.3,-1,4.4,-1.64,225.32,20.69,False,False,4,0,-1,2025-06-16 04:31:41
357,0.55,-2.06,1.3,-1,4.4,-1.64,194.75,20.64,False,True,3,0,8,2025-06-16 04:31:53
358,0.55,-2.06,1.3,-1,4.4,-1.64,233.84,19.03,False,False,5,0,-1,2025-06-16 04:32:03
359,0.55,-2.06,1.3,-1,4.4,-1.64,77.62,22.46,False,False,4,0,-1,2025-06-16 04:32:15
360,0.55,-2.06,1.3,-1,4.4,-1.64,114.36,30,False,False,5,0,-1,2025-06-16 04:32:26
361,0.55,-2.06,1.3,-1,4.4,-1.64,210.57,22.96,False,False,4,0,-1,2025-06-16 04:32:38
362,0.55,-2.06,1.3,-1,4.4,-1.64,148.33,23.49,False,False,4,0,-1,2025-06-16 04:32:50
363,0.55,-2.06,1.3,-1,4.4,-1.64,52.7,21.67,True,False,1,0,3,2025-06-16 04:33:02
364,0.55,-2.06,1.3,-1,4.4,-1.64,210.88,21.57,False,False,4,0,-1,2025-06-16 04:33:14
365,0.55,-2.06,1.3,-1,4.4,-1.64,0,19.39,False,False,3,0,-1,2025-06-16 04:33:25
366,0.55,-2.06,1.3,-1,4.4,-1.64,256.18,26.38,False,False,5,0,-1,2025-06-16 04:33:37
367,0.55,-2.06,1.3,-1,4.4,-1.64,37.45,23.06,False,False,4,0,-1,2025-06-16 04:33:49
368,0.55,-2.06,1.3,-1,4.4,-1.64,239.97,26.8,False,False,6,0,-1,2025-06-16 04:34:00
369,0.55,-2.06,1.3,-1,4.4,-1.64,239.53,30,False,False,6,0,-1,2025-06-16 04:34:11
370,0.55,-2.06,1.3,-1,4.4,-1.64,229.09,21.42,False,False,5,0,-1,2025-06-16 04:34:22
371,0.55,-2.06,1.3,-1,4.4,-1.64,227.95,30,False,False,6,0,-1,2025-06-16 04:34:33
372,0.55,-2.06,1.3,-1,4.4,-1.64,78.56,22.08,False,False,4,0,-1,2025-06-16 04:34:45
373,0.55,-2.06,1.3,-1,4.4,-1.64,200.63,21.29,False,False,3,0,-1,2025-06-16 04:34:57
374,0.55,-2.06,1.3,-1,4.4,-1.64,106.91,28.66,False,False,5,0,-1,2025-06-16 04:35:09
375,0.55,-2.06,1.3,-1,4.4,-1.64,92.86,21,False,False,4,0,-1,2025-06-16 04:35:20
376,0.55,-2.06,1.3,-1,4.4,-1.64,300.43,28.19,False,False,6,0,-1,2025-06-16 04:35:31
377,0.55,-2.06,1.3,-1,4.4,-1.64,44.82,23.92,True,False,3,0,8,2025-06-16 04:35:43
378,0.55,-2.06,1.3,-1,4.4,-1.64,76.83,22.95,False,False,4,0,-1,2025-06-16 04:35:55
379,0.55,-2.06,1.3,-1,4.4,-1.64,80.57,25.61,True,False,3,0,8,2025-06-16 04:36:06
380,0.55,-2.06,1.3,-1,4.4,-1.64,14.93,14.88,False,False,2,0,-10,2025-06-16 04:36:18
381,0.55,-2.06,1.3,-1,4.4,-1.64,73.04,26.8,False,False,5,0,-1,2025-06-16 04:36:29
382,0.55,-2.06,1.3,-1,4.4,-1.64,211.34,23.87,False,False,4,0,-1,2025-06-16 04:36:41
383,0.55,-2.06,1.3,-1,4.4,-1.64,136.83,19.16,True,True,3,1,10,2025-06-16 04:36:52
384,-1.22,0.99,5.04,0.14,3.84,1.4,201.86,21.87,False,False,4,0,-1,2025-06-16 04:37:04
385,-1.22,0.99,5.04,0.14,3.84,1.4,165.51,21.8,False,False,4,0,-1,2025-06-16 04:37:16
386,-1.22,0.99,5.04,0.14,3.84,1.4,0,19.58,False,False,2,0,-10,2025-06-16 04:37:28
387,-1.22,0.99,5.04,0.14,3.84,1.4,22.39,17.04,False,True,3,0,8,2025-06-16 04:37:40
388,-1.22,0.99,5.04,0.14,3.84,1.4,24.22,16.47,False,True,3,0,8,2025-06-16 04:37:51
389,-1.22,0.99,5.04,0.14,3.84,1.4,325.03,18.47,False,False,4,0,-1,2025-06-16 04:38:02
390,-1.22,0.99,5.04,0.14,3.84,1.4,106.14,26.03,False,False,5,0,-1,2025-06-16 04:38:14
391,-1.22,0.99,5.04,0.14,3.84,1.4,311.73,16.93,True,True,1,0,5,2025-06-16 04:38:15
392,-1.22,0.99,5.04,0.14,3.84,1.4,218.61,20.44,True,False,4,0,8,2025-06-16 04:38:26
393,-1.22,0.99,5.04,0.14,3.84,1.4,147.98,20.95,False,False,4,0,-1,2025-06-16 04:38:38
394,-1.22,0.99,5.04,0.14,3.84,1.4,15.11,26.99,False,False,4,0,-1,2025-06-16 04:38:50
395,-1.22,0.99,5.04,0.14,3.84,1.4,184.4,15.33,False,False,2,0,-10,2025-06-16 04:39:02
396,-1.22,0.99,5.04,0.14,3.84,1.4,0,25.29,False,False,3,0,-1,2025-06-16 04:39:14
397,-1.22,0.99,5.04,0.14,3.84,1.4,336.32,24.82,False,False,4,0,-1,2025-06-16 04:39:26
398,-1.22,0.99,5.04,0.14,3.84,1.4,227.67,15.72,False,False,4,0,-1,2025-06-16 04:39:37
399,-1.22,0.99,5.04,0.14,3.84,1.4,214.06,29.63,False,False,5,0,-1,2025-06-16 04:39:49
400,-1.22,0.99,5.04,0.14,3.84,1.4,100.76,23.06,False,False,5,0,-1,2025-06-16 04:40:00
401,-1.22,0.99,5.04,0.14,3.84,1.4,252.08,18.73,False,False,4,0,-1,2025-06-16 04:40:11
402,-1.22,0.99,5.04,0.14,3.84,1.4,54.28,23.93,False,True,4,0,8,2025-06-16 04:40:22
403,-1.22,0.99,5.04,0.14,3.84,1.4,215.08,23.73,False,True,4,0,8,2025-06-16 04:40:33
404,-1.22,0.99,5.04,0.14,3.84,1.4,203.44,16.63,False,False,3,0,-1,2025-06-16 04:40:45
405,-1.22,0.99,5.04,0.14,3.84,1.4,109.83,22.58,False,False,4,0,-1,2025-06-16 04:40:57
406,-1.22,0.99,5.04,0.14,3.84,1.4,223.1,19.49,False,False,5,0,-1,2025-06-16 04:41:08
407,-1.22,0.99,5.04,0.14,3.84,1.4,148.85,22.69,False,False,4,0,-1,2025-06-16 04:41:19
408,-1.22,0.99,5.04,0.14,3.84,1.4,136.35,20.28,False,False,5,0,-1,2025-06-16 04:41:31
409,-1.22,0.99,5.04,0.14,3.84,1.4,112.27,23.31,False,False,4,0,-1,2025-06-16 04:41:42
410,-1.22,0.99,5.04,0.14,3.84,1.4,118.63,25.23,False,False,5,0,-1,2025-06-16 04:41:53
411,-1.22,0.99,5.04,0.14,3.84,1.4,37.72,14.13,True,False,1,0,3,2025-06-16 04:42:05
412,-1.22,0.99,5.04,0.14,3.84,1.4,300.19,21.77,True,False,2,0,4,2025-06-16 04:42:16
413,-1.22,0.99,5.04,0.14,3.84,1.4,265.5,21.87,False,False,4,0,-1,2025-06-16 04:42:27
414,-1.22,0.99,5.04,0.14,3.84,1.4,9.11,21.65,False,False,3,0,-1,2025-06-16 04:42:39
415,-1.22,0.99,5.04,0.14,3.84,1.4,306.58,19.28,False,False,4,0,-1,2025-06-16 04:42:51
416,-1.22,0.99,5.04,0.14,3.84,1.4,232.97,18.92,False,False,4,0,-1,2025-06-16 04:43:02
417,-1.22,0.99,5.04,0.14,3.84,1.4,360,18.4,False,False,2,0,-10,2025-06-16 04:43:14
418,-1.22,0.99,5.04,0.14,3.84,1.4,0,30,False,False,3,0,-1,2025-06-16 04:43:27
419,-1.22,0.99,5.04,0.14,3.84,1.4,164.84,23.87,False,False,4,0,-1,2025-06-16 04:43:39
420,-1.22,0.99,5.04,0.14,3.84,1.4,205.22,21.26,False,False,3,0,-1,2025-06-16 04:43:51
421,-1.22,0.99,5.04,0.14,3.84,1.4,241.87,23.92,False,False,5,0,-1,2025-06-16 04:44:02
422,-1.22,0.99,5.04,0.14,3.84,1.4,131.68,20.62,False,False,4,0,-1,2025-06-16 04:44:13
423,-1.22,0.99,5.04,0.14,3.84,1.4,112.04,25.16,False,False,5,0,-1,2025-06-16 04:44:25
424,-1.22,0.99,5.04,0.14,3.84,1.4,360,20.23,False,False,3,0,-1,2025-06-16 04:44:37
425,-1.22,0.99,5.04,0.14,3.84,1.4,203.95,24.42,False,False,4,0,-1,2025-06-16 04:44:48
426,-1.22,0.99,5.04,0.14,3.84,1.4,169.44,17.93,False,False,2,0,-10,2025-06-16 04:45:00
427,-1.22,0.99,5.04,0.14,3.84,1.4,0,24.08,False,False,3,0,-1,2025-06-16 04:45:13
428,-1.22,0.99,5.04,0.14,3.84,1.4,211.97,18.64,False,False,4,0,-1,2025-06-16 04:45:24
429,-1.22,0.99,5.04,0.14,3.84,1.4,358.19,23.36,False,False,3,0,-1,2025-06-16 04:45:36
430,-1.22,0.99,5.04,0.14,3.84,1.4,288.49,18.98,False,False,4,0,-1,2025-06-16 04:45:47
431,-1.22,0.99,5.04,0.14,3.84,1.4,311.31,20.82,True,False,3,0,8,2025-06-16 04:45:59
432,-1.22,0.99,5.04,0.14,3.84,1.4,129.99,20.54,False,False,4,0,-1,2025-06-16 04:46:10
433,-1.22,0.99,5.04,0.14,3.84,1.4,30.06,26.39,False,False,4,0,-1,2025-06-16 04:46:22
434,-1.22,0.99,5.04,0.14,3.84,1.4,92.39,24.96,False,False,5,0,-1,2025-06-16 04:46:34
435,-1.22,0.99,5.04,0.14,3.84,1.4,360,23.96,False,False,3,0,-1,2025-06-16 04:46:46
436,-1.22,0.99,5.04,0.14,3.84,1.4,360,22.9,False,False,3,0,-1,2025-06-16 04:46:58
437,-1.22,0.99,5.04,0.14,3.84,1.4,93.23,21.72,False,False,4,0,-1,2025-06-16 04:47:09
438,-1.22,0.99,5.04,0.14,3.84,1.4,148.96,18.71,False,False,4,0,-1,2025-06-16 04:47:21
439,-1.22,0.99,5.04,0.14,3.84,1.4,253.02,19.64,False,False,4,0,-1,2025-06-16 04:47:32
440,-1.22,0.99,5.04,0.14,3.84,1.4,360,20.31,False,False,3,0,-1,2025-06-16 04:47:44
441,-1.22,0.99,5.04,0.14,3.84,1.4,96,13.57,False,False,3,0,-1,2025-06-16 04:47:55
442,-1.22,0.99,5.04,0.14,3.84,1.4,195.35,23.67,False,False,3,0,-1,2025-06-16 04:48:07
443,-1.22,0.99,5.04,0.14,3.84,1.4,217.06,30,False,False,6,0,-1,2025-06-16 04:48:19
444,-1.22,0.99,5.04,0.14,3.84,1.4,123.11,22.54,False,False,5,0,-1,2025-06-16 04:48:30
445,-1.22,0.99,5.04,0.14,3.84,1.4,158.13,24.08,True,False,3,0,8,2025-06-16 04:48:42
446,-1.22,0.99,5.04,0.14,3.84,1.4,25.56,27.38,False,False,5,0,-1,2025-06-16 04:48:54
447,-1.22,0.99,5.04,0.14,3.84,1.4,0,20.03,False,False,2,0,-10,2025-06-16 04:49:06
448,-1.22,0.99,5.04,0.14,3.84,1.4,252.59,30,False,False,5,0,-1,2025-06-16 04:49:17
449,-1.22,0.99,5.04,0.14,3.84,1.4,278.77,15.04,False,False,3,0,-1,2025-06-16 04:49:29
450,-1.22,0.99,5.04,0.14,3.84,1.4,318.3,19.83,True,False,2,0,4,2025-06-16 04:49:40
451,-1.22,0.99,5.04,0.14,3.84,1.4,71.05,20.69,False,False,4,0,-1,2025-06-16 04:49:52
452,-1.22,0.99,5.04,0.14,3.84,1.4,360,23.8,False,False,3,0,-1,2025-06-16 04:50:04
453,-1.22,0.99,5.04,0.14,3.84,1.4,5.6,30,False,True,3,0,8,2025-06-16 04:50:16
454,-1.22,0.99,5.04,0.14,3.84,1.4,143.85,19.2,True,False,4,0,8,2025-06-16 04:50:27
455,-1.22,0.99,5.04,0.14,3.84,1.4,33.53,24.31,False,True,3,0,8,2025-06-16 04:50:38
456,-1.22,0.99,5.04,0.14,3.84,1.4,98.34,17.52,False,False,4,0,-1,2025-06-16 04:50:50
457,-1.22,0.99,5.04,0.14,3.84,1.4,267.89,22.24,False,False,4,0,-1,2025-06-16 04:51:01
458,-1.22,0.99,5.04,0.14,3.84,1.4,315.61,23.46,False,False,5,0,-1,2025-06-16 04:51:13
459,-1.22,0.99,5.04,0.14,3.84,1.4,308.55,23.65,False,False,5,0,-1,2025-06-16 04:51:24
460,-1.22,0.99,5.04,0.14,3.84,1.4,57.25,19.15,True,False,4,0,8,2025-06-16 04:51:34
461,-1.22,0.99,5.04,0.14,3.84,1.4,63.75,23.54,False,True,4,0,8,2025-06-16 04:51:45
462,-1.22,0.99,5.04,0.14,3.84,1.4,94,21.94,False,False,5,0,-1,2025-06-16 04:51:56
463,-1.22,0.99,5.04,0.14,3.84,1.4,162.8,28.03,False,False,4,0,-1,2025-06-16 04:52:09
464,-1.22,0.99,5.04,0.14,3.84,1.4,360,25.6,False,False,3,0,-1,2025-06-16 04:52:21
465,-1.22,0.99,5.04,0.14,3.84,1.4,360,23.63,False,False,3,0,-1,2025-06-16 04:52:33
466,-1.22,0.99,5.04,0.14,3.84,1.4,125.34,24.44,False,False,5,0,-1,2025-06-16 04:52:44
467,-1.22,0.99,5.04,0.14,3.84,1.4,360,21.5,False,False,3,0,-1,2025-06-16 04:52:56
468,-1.22,0.99,5.04,0.14,3.84,1.4,221.74,18.5,False,False,4,0,-1,2025-06-16 04:53:08
469,-1.22,0.99,5.04,0.14,3.84,1.4,221.14,16.91,False,False,4,0,-1,2025-06-16 04:53:19
470,-1.22,0.99,5.04,0.14,3.84,1.4,222,20.52,False,False,5,0,-1,2025-06-16 04:53:30
471,-1.22,0.99,5.04,0.14,3.84,1.4,306.4,15.48,False,False,4,0,-1,2025-06-16 04:53:41
472,-1.22,0.99,5.04,0.14,3.84,1.4,278.05,25.67,False,False,5,0,-1,2025-06-16 04:53:52
