Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
26,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,144.77,18.52,False,False,4,0,-1,2025-06-14 22:06:13
27,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,24.13,False,False,3,0,-1,2025-06-14 22:06:25
28,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,302.55,26.93,False,False,5,0,-1,2025-06-14 22:06:37
29,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,126.33,21.59,False,False,5,0,-1,2025-06-14 22:06:47
30,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,252.18,24.39,False,False,5,0,-1,2025-06-14 22:06:59
31,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,303.11,27.1,False,False,5,0,-1,2025-06-14 22:07:10
32,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,238.63,24.48,False,False,5,0,-1,2025-06-14 22:07:21
33,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,217.6,23.79,True,False,5,0,8,2025-06-14 22:07:32
34,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,26.06,False,False,3,0,-1,2025-06-14 22:07:45
35,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,22.75,False,False,3,0,-1,2025-06-14 22:07:57
36,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,314.4,30,False,True,6,0,8,2025-06-14 22:08:08
37,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,277.16,28.9,False,False,5,0,-1,2025-06-14 22:08:20
38,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,241.33,20.68,False,False,4,0,-1,2025-06-14 22:08:31
39,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,159.53,19.2,False,True,4,0,8,2025-06-14 22:08:42
40,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,25.15,False,False,3,0,-1,2025-06-14 22:08:54
41,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,144.32,30,False,True,5,0,8,2025-06-14 22:09:06
42,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,263.49,26.79,False,False,5,0,-1,2025-06-14 22:09:18
43,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,228.61,24.76,False,False,5,0,-1,2025-06-14 22:09:29
44,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,29.85,False,False,4,0,-1,2025-06-14 22:09:41
45,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,165.38,25.03,False,False,3,0,-1,2025-06-14 22:09:53
46,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,116.06,24.51,False,False,4,0,-1,2025-06-14 22:10:05
47,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,174.43,25.39,False,False,3,0,-1,2025-06-14 22:10:17
48,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,204.24,27.76,False,False,5,0,-1,2025-06-14 22:10:29
49,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,307.2,17.53,True,False,3,0,8,2025-06-14 22:10:40
50,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,246.93,26.3,False,False,5,0,-1,2025-06-14 22:10:51
51,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,271.8,26.52,False,False,5,0,-1,2025-06-14 22:11:03
52,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,25.16,False,False,3,0,-1,2025-06-14 22:11:15
53,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,212.34,14.98,False,True,3,0,8,2025-06-14 22:11:26
54,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,281.88,30,False,False,5,0,-1,2025-06-14 22:11:38
55,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,99.1,27.85,False,False,5,0,-1,2025-06-14 22:11:50
56,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,91.17,18.01,False,False,4,0,-1,2025-06-14 22:12:01
57,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,288.85,25.89,True,False,3,0,8,2025-06-14 22:12:12
58,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,18.5,False,False,3,0,-1,2025-06-14 22:12:24
59,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,60.04,17.77,False,False,4,0,-1,2025-06-14 22:12:35
60,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,29.3,False,False,3,0,-1,2025-06-14 22:12:47
61,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,26.19,False,False,3,0,-1,2025-06-14 22:13:00
62,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,317.58,26.31,False,False,5,0,-1,2025-06-14 22:13:11
63,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,21.95,False,False,3,0,-1,2025-06-14 22:13:23
64,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,341.13,21.18,True,False,3,0,8,2025-06-14 22:13:35
65,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,330.12,23.81,False,True,4,0,8,2025-06-14 22:13:47
66,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,313.83,25.65,True,False,4,0,8,2025-06-14 22:13:59
67,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,293.63,18.34,False,False,5,0,-1,2025-06-14 22:14:10
68,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,307.73,21.85,True,False,3,0,8,2025-06-14 22:14:21
69,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,23,False,False,3,0,-1,2025-06-14 22:14:33
70,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,160.64,19.54,False,True,1,0,3,2025-06-14 22:14:44
71,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,25.2,False,False,3,0,-1,2025-06-14 22:14:57
72,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,328.32,30,False,False,5,0,-1,2025-06-14 22:15:09
73,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,316.2,20.62,False,False,5,0,-1,2025-06-14 22:15:20
74,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,261.79,22.52,False,False,5,0,-1,2025-06-14 22:15:31
75,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,307.93,28.32,True,False,4,0,8,2025-06-14 22:15:42
76,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,161.6,17.22,False,False,3,0,-1,2025-06-14 22:15:54
77,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,139,30,False,False,5,0,-1,2025-06-14 22:16:06
78,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,349.47,30,True,True,2,0,6,2025-06-14 22:16:07
79,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,286.9,24.77,False,False,5,0,-1,2025-06-14 22:16:18
80,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,313.24,29.39,True,False,3,0,8,2025-06-14 22:16:30
81,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,210.48,28.68,False,False,5,0,-1,2025-06-14 22:16:42
82,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,21.29,27.45,False,True,3,0,8,2025-06-14 22:16:53
83,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,334.78,30,True,False,5,0,8,2025-06-14 22:17:05
84,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,24.5,False,False,3,0,-1,2025-06-14 22:17:17
85,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,306.7,25.19,True,False,4,0,8,2025-06-14 22:17:49
86,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,346.13,29.1,True,False,1,0,3,2025-06-14 22:18:02
87,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,350.76,23.72,True,True,2,0,6,2025-06-14 22:18:04
88,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,247.76,22.81,False,False,4,0,-1,2025-06-14 22:18:15
89,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,167.29,25.63,False,False,3,0,-1,2025-06-14 22:18:27
90,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,22.08,False,False,3,0,-1,2025-06-14 22:18:39
91,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,344.88,23.2,True,False,1,0,3,2025-06-14 22:18:52
92,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,336.86,26.93,False,False,4,0,-1,2025-06-14 22:19:04
93,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,181.57,30,False,False,3,0,-1,2025-06-14 22:19:16
94,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,281.59,18.48,False,False,4,0,-1,2025-06-14 22:19:27
95,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,147.72,29.07,False,False,5,0,-1,2025-06-14 22:19:39
96,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,117.1,20.96,False,False,4,0,-1,2025-06-14 22:19:51
97,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,30,False,False,4,0,-1,2025-06-14 22:20:03
98,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,176,21.78,False,False,3,0,-1,2025-06-14 22:20:15
99,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,84.51,28.59,False,False,5,0,-1,2025-06-14 22:20:26
100,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,260.07,20.9,False,False,4,0,-1,2025-06-14 22:20:38
101,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,68.6,23.99,False,False,5,0,-1,2025-06-14 22:20:49
102,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,176.1,22.66,False,False,3,0,-1,2025-06-14 22:21:01
103,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,190.02,17.53,False,False,3,0,-1,2025-06-14 22:21:13
104,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,23.94,False,False,3,0,-1,2025-06-14 22:21:25
105,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,306.98,27.49,True,False,4,0,8,2025-06-14 22:21:37
106,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,26.27,False,False,3,0,-1,2025-06-14 22:21:49
107,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,293.37,30,False,False,5,0,-1,2025-06-14 22:22:01
108,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,292.83,30,False,False,5,0,-1,2025-06-14 22:22:12
109,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,269.45,29.63,False,False,5,0,-1,2025-06-14 22:22:24
110,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,121.34,23.97,False,False,5,0,-1,2025-06-14 22:22:35
111,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,128.31,18.4,False,True,4,0,8,2025-06-14 22:22:46
112,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,20.82,False,False,3,0,-1,2025-06-14 22:22:58
113,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,22.68,False,False,3,0,-1,2025-06-14 22:23:10
114,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,182.5,30,True,False,3,0,8,2025-06-14 22:23:22
115,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,339.73,30,True,False,5,0,8,2025-06-14 22:23:34
116,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,27.06,False,False,3,0,-1,2025-06-14 22:23:46
117,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,30,False,False,4,0,-1,2025-06-14 22:23:58
118,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,21.79,False,False,3,0,-1,2025-06-14 22:24:10
119,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,241.05,17.13,False,False,4,0,-1,2025-06-14 22:24:21
120,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,29.27,False,False,3,0,-1,2025-06-14 22:24:34
121,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,294.41,27.16,False,False,6,0,-1,2025-06-14 22:24:45
122,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,270.12,27.03,False,False,5,0,-1,2025-06-14 22:24:56
123,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,315.47,21.98,False,False,5,0,-1,2025-06-14 22:25:08
124,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,186.31,22.01,False,False,3,0,-1,2025-06-14 22:25:20
125,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,183.4,27.12,True,False,2,0,4,2025-06-14 22:25:32
126,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,224.11,20.66,False,False,4,0,-1,2025-06-14 22:25:43
127,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,22.53,False,False,3,0,-1,2025-06-14 22:25:55
128,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,245.89,26.35,False,False,5,0,-1,2025-06-14 22:26:07
129,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,24.51,False,False,3,0,-1,2025-06-14 22:26:19
130,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,185.77,28.39,False,False,3,0,-1,2025-06-14 22:26:31
131,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,146.32,25.37,True,False,4,0,8,2025-06-14 22:26:43
132,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,29.2,False,False,3,0,-1,2025-06-14 22:26:56
133,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,360,23.32,False,False,3,0,-1,2025-06-14 22:27:08
134,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,132.53,21.9,False,True,2,0,4,2025-06-14 22:27:19
135,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,151.18,26.51,True,False,5,0,8,2025-06-14 22:27:31
136,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,209.06,23.94,False,False,4,0,-1,2025-06-14 22:27:43
137,2.418697,-1.485865,4.295227,-1.993788,-2.301268,2.246349,248.93,26.57,False,False,5,0,-1,2025-06-14 22:27:54
138,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,290.89,24.16,False,False,5,0,-1,2025-06-14 22:45:45
139,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,160.02,17.98,False,False,2,0,-10,2025-06-14 22:45:57
140,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,136.46,25.55,True,False,5,0,8,2025-06-14 22:46:08
141,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,23.3,True,True,2,0,6,2025-06-14 22:46:11
142,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,177.49,29.43,False,True,3,0,8,2025-06-14 22:46:23
143,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,24.77,True,True,2,0,6,2025-06-14 22:46:26
144,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,121.82,23.77,True,False,5,0,8,2025-06-14 22:46:36
145,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,53.16,27.65,False,True,4,0,8,2025-06-14 22:46:48
146,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,273.33,28.21,False,False,5,0,-1,2025-06-14 22:47:00
147,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,182.42,27.14,True,False,4,0,8,2025-06-14 22:47:12
148,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,143.96,30,False,False,6,0,-1,2025-06-14 22:47:23
149,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,178.92,22.67,True,False,4,0,8,2025-06-14 22:47:35
150,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,131.06,19.45,False,False,5,0,-1,2025-06-14 22:47:46
151,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,180.43,30,True,False,5,0,8,2025-06-14 22:47:57
152,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,234.04,23.48,True,False,4,0,8,2025-06-14 22:48:08
153,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,242.62,30,False,False,6,0,-1,2025-06-14 22:48:19
154,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,307.9,18.2,False,False,4,0,-1,2025-06-14 22:48:31
155,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,139.51,30,False,False,6,0,-1,2025-06-14 22:48:42
156,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,350.1,23.42,False,False,4,0,-1,2025-06-14 22:48:54
157,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,106.78,20.57,False,False,5,0,-1,2025-06-14 22:49:05
158,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,38.29,25.69,False,True,1,0,3,2025-06-14 22:49:17
159,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,118.88,26.37,False,False,5,0,-1,2025-06-14 22:49:29
160,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,300.65,18.57,True,False,3,0,8,2025-06-14 22:49:40
161,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,247.41,23.53,False,False,6,0,-1,2025-06-14 22:49:51
162,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,305.71,28.05,False,False,6,0,-1,2025-06-14 22:50:02
163,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,290.77,22.8,False,False,4,0,-1,2025-06-14 22:50:13
164,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,290.88,23.27,False,False,5,0,-1,2025-06-14 22:50:24
165,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,57.44,23.78,False,True,4,0,8,2025-06-14 22:50:36
166,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,276.38,28.43,False,True,6,0,8,2025-06-14 22:50:47
167,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,286.99,22.53,False,False,4,0,-1,2025-06-14 22:50:59
168,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,285.13,28.91,False,False,5,0,-1,2025-06-14 22:51:11
169,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,275.43,23.94,False,False,5,0,-1,2025-06-14 22:51:22
170,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,22.72,True,True,2,0,6,2025-06-14 22:51:25
171,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,235.84,21.55,False,False,5,0,-1,2025-06-14 22:51:36
172,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,18.4,True,True,2,0,6,2025-06-14 22:51:41
173,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,257,26.25,False,False,6,0,-1,2025-06-14 22:51:52
174,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,154.34,27.29,False,False,4,0,-1,2025-06-14 22:52:04
175,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,13.76,True,False,2,0,4,2025-06-14 22:52:15
176,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,260.01,23.05,False,False,5,0,-1,2025-06-14 22:52:27
177,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,100.86,27.15,False,False,6,0,-1,2025-06-14 22:52:38
178,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,56.1,20.09,False,True,4,0,8,2025-06-14 22:52:49
179,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,19.24,True,True,2,0,6,2025-06-14 22:52:54
180,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,0,17.34,True,True,2,0,6,2025-06-14 22:53:02
181,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,202.3,26.56,True,False,4,0,8,2025-06-14 22:53:14
182,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,225.57,23.4,False,False,5,0,-1,2025-06-14 22:53:25
183,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,297.33,30,False,False,5,0,-1,2025-06-14 22:53:37
184,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,209.94,19.09,False,False,4,0,-1,2025-06-14 22:53:48
185,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,0,30,True,True,2,0,6,2025-06-14 22:53:50
186,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,219.12,19.24,True,False,4,0,8,2025-06-14 22:54:01
187,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,137.76,25.66,True,False,4,0,8,2025-06-14 22:54:12
188,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,310.87,22.93,False,False,5,0,-1,2025-06-14 22:54:23
189,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,224.33,20.99,False,False,5,0,-1,2025-06-14 22:54:35
190,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,263.21,23.69,False,False,5,0,-1,2025-06-14 22:55:19
191,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,148.18,23.34,True,False,4,0,8,2025-06-14 22:55:30
192,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,319.47,29.62,True,False,3,0,8,2025-06-14 22:55:42
193,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,189.77,30,True,False,3,0,8,2025-06-14 22:55:54
194,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,107.53,25.32,False,True,5,0,8,2025-06-14 22:56:06
195,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,25.21,True,True,2,0,6,2025-06-14 22:56:08
196,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,360,26.18,True,True,2,0,6,2025-06-14 22:56:11
197,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,186.45,30,True,False,3,0,8,2025-06-14 22:56:22
198,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,253.28,28.04,False,False,6,0,-1,2025-06-14 22:56:34
199,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,227.04,26.09,False,False,6,0,-1,2025-06-14 22:56:45
200,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,241.68,28.03,False,True,5,0,8,2025-06-14 22:56:56
201,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,297.36,30,False,False,5,0,-1,2025-06-14 22:57:07
202,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,317.17,26.27,False,False,6,0,-1,2025-06-14 22:57:19
203,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,205.99,20.95,False,False,4,0,-1,2025-06-14 22:57:30
204,-5.08026,-0.9710553,2.040722,-1.167736,-4.63322,-0.7001958,95,20.78,False,False,4,0,-1,2025-06-14 22:57:42
