Episode,WhiteBallStartX,WhiteBallStartY,RedBallStartX,RedBallStartY,YellowBallStartX,YellowBallStartY,HitAngle,HitForce,RedTouched,YellowTouched,CushionCount,Score,Reward,TimeStamp
852,-0.22,-1.02,0,2.31,-1.15,0.59,92.18,25.8,False,False,5,0,-1,2025-06-15 17:18:24
853,-0.22,-1.02,0,2.31,-1.15,0.59,190.37,26.8,False,False,3,0,-1,2025-06-15 17:18:36
854,-0.22,-1.02,0,2.31,-1.15,0.59,178.28,15.58,False,False,2,0,-10,2025-06-15 17:18:48
855,-0.22,-1.02,0,2.31,-1.15,0.59,144.42,21.86,False,False,4,0,-1,2025-06-15 17:18:59
856,-0.22,-1.02,0,2.31,-1.15,0.59,284.23,23.03,False,False,5,0,-1,2025-06-15 17:19:10
857,-0.22,-1.02,0,2.31,-1.15,0.59,130.4,25.75,False,True,5,0,8,2025-06-15 17:19:22
858,-0.22,-1.02,0,2.31,-1.15,0.59,246.37,23.14,False,False,4,0,-1,2025-06-15 17:19:33
859,-0.22,-1.02,0,2.31,-1.15,0.59,261.15,15.9,False,False,4,0,-1,2025-06-15 17:19:44
860,-0.22,-1.02,0,2.31,-1.15,0.59,129.05,19.03,False,False,4,0,-1,2025-06-15 17:19:55
861,-0.22,-1.02,0,2.31,-1.15,0.59,317.1,21.94,False,False,5,0,-1,2025-06-15 17:20:06
862,-0.22,-1.02,0,2.31,-1.15,0.59,144.79,27.29,False,False,4,0,-1,2025-06-15 17:20:19
863,-0.22,-1.02,0,2.31,-1.15,0.59,309.82,27.7,False,True,5,0,8,2025-06-15 17:20:30
864,-0.22,-1.02,0,2.31,-1.15,0.59,17.52,18.1,False,False,3,0,-1,2025-06-15 17:20:42
865,-0.22,-1.02,0,2.31,-1.15,0.59,106.28,24.34,False,False,5,0,-1,2025-06-15 17:20:53
866,-0.22,-1.02,0,2.31,-1.15,0.59,360,27.73,False,False,3,0,-1,2025-06-15 17:21:05
867,-0.22,-1.02,0,2.31,-1.15,0.59,0,22.64,False,False,3,0,-1,2025-06-15 17:21:17
868,-0.22,-1.02,0,2.31,-1.15,0.59,265.9,24.65,False,False,5,0,-1,2025-06-15 17:21:29
869,-0.22,-1.02,0,2.31,-1.15,0.59,360,15.89,False,False,2,0,-10,2025-06-15 17:21:41
870,-0.22,-1.02,0,2.31,-1.15,0.59,193.79,16.19,False,False,3,0,-1,2025-06-15 17:21:52
871,-0.22,-1.02,0,2.31,-1.15,0.59,38.89,17.99,False,False,4,0,-1,2025-06-15 17:22:04
872,-0.22,-1.02,0,2.31,-1.15,0.59,256.4,30,True,True,1,0,5,2025-06-15 17:22:04
873,-0.22,-1.02,0,2.31,-1.15,0.59,197.76,17.19,False,False,3,0,-1,2025-06-15 17:22:16
874,-0.22,-1.02,0,2.31,-1.15,0.59,307.98,19.45,False,False,4,0,-1,2025-06-15 17:22:27
875,-0.22,-1.02,0,2.31,-1.15,0.59,154.01,27.44,False,False,4,0,-1,2025-06-15 17:22:39
876,-0.22,-1.02,0,2.31,-1.15,0.59,255.69,30,False,True,4,0,8,2025-06-15 17:22:50
877,-0.22,-1.02,0,2.31,-1.15,0.59,116.5,29.05,True,True,0,0,4,2025-06-15 17:22:51
878,-0.22,-1.02,0,2.31,-1.15,0.59,331.52,20.97,False,False,4,0,-1,2025-06-15 17:23:02
879,-0.22,-1.02,0,2.31,-1.15,0.59,122.14,18.07,False,True,1,0,3,2025-06-15 17:23:13
880,-0.22,-1.02,0,2.31,-1.15,0.59,74.48,23.33,False,False,4,0,-1,2025-06-15 17:23:25
881,-0.22,-1.02,0,2.31,-1.15,0.59,278.82,24.28,True,False,2,0,4,2025-06-15 17:23:36
882,-0.22,-1.02,0,2.31,-1.15,0.59,274.82,23.67,True,False,2,0,4,2025-06-15 17:23:48
883,-0.22,-1.02,0,2.31,-1.15,0.59,248.59,19.15,False,False,4,0,-1,2025-06-15 17:23:59
884,-0.22,-1.02,0,2.31,-1.15,0.59,192.56,22.64,False,False,4,0,-1,2025-06-15 17:24:11
885,-0.22,-1.02,0,2.31,-1.15,0.59,135.8,29.6,False,False,6,0,-1,2025-06-15 17:24:22
886,-0.22,-1.02,0,2.31,-1.15,0.59,360,26.47,False,False,3,0,-1,2025-06-15 17:24:35
887,-0.22,-1.02,0,2.31,-1.15,0.59,184.08,27.26,False,False,3,0,-1,2025-06-15 17:24:47
888,-0.22,-1.02,0,2.31,-1.15,0.59,232.2,13.76,False,False,4,0,-1,2025-06-15 17:24:58
889,-0.22,-1.02,0,2.31,-1.15,0.59,86.7,21.61,True,False,1,0,3,2025-06-15 17:25:09
890,-0.22,-1.02,0,2.31,-1.15,0.59,137.58,20.4,False,False,5,0,-1,2025-06-15 17:25:20
891,-0.22,-1.02,0,2.31,-1.15,0.59,13.83,25.92,False,False,3,0,-1,2025-06-15 17:25:32
892,-0.22,-1.02,0,2.31,-1.15,0.59,350.67,24.05,False,False,3,0,-1,2025-06-15 17:25:44
893,-0.22,-1.02,0,2.31,-1.15,0.59,253.02,23.08,False,True,4,0,8,2025-06-15 17:25:55
894,-0.22,-1.02,0,2.31,-1.15,0.59,64.86,24.61,False,False,4,0,-1,2025-06-15 17:26:07
895,-0.22,-1.02,0,2.31,-1.15,0.59,206.43,23.57,False,False,4,0,-1,2025-06-15 17:26:19
896,-0.22,-1.02,0,2.31,-1.15,0.59,167.21,25.29,False,True,1,0,3,2025-06-15 17:26:31
897,-0.22,-1.02,0,2.31,-1.15,0.59,293.41,13.73,False,False,3,0,-1,2025-06-15 17:26:42
898,-0.22,-1.02,0,2.31,-1.15,0.59,242.23,17.27,False,False,5,0,-1,2025-06-15 17:26:52
899,-0.22,-1.02,0,2.31,-1.15,0.59,221.05,23.2,False,False,5,0,-1,2025-06-15 17:27:04
900,-0.22,-1.02,0,2.31,-1.15,0.59,140.07,24.93,False,False,5,0,-1,2025-06-15 17:27:15
901,-0.22,-1.02,0,2.31,-1.15,0.59,304.87,23.84,False,False,5,0,-1,2025-06-15 17:27:27
902,-0.22,-1.02,0,2.31,-1.15,0.59,360,20.41,False,False,3,0,-1,2025-06-15 17:27:38
903,-0.22,-1.02,0,2.31,-1.15,0.59,331.46,30,False,False,5,0,-1,2025-06-15 17:27:51
904,-0.22,-1.02,0,2.31,-1.15,0.59,283.33,23.16,False,False,5,0,-1,2025-06-15 17:28:02
905,-0.22,-1.02,0,2.31,-1.15,0.59,169.65,26.09,False,False,3,0,-1,2025-06-15 17:28:14
906,-0.22,-1.02,0,2.31,-1.15,0.59,15.51,25.3,True,False,3,0,8,2025-06-15 17:28:26
907,-0.22,-1.02,0,2.31,-1.15,0.59,360,30,False,False,3,0,-1,2025-06-15 17:28:39
908,-0.22,-1.02,0,2.31,-1.15,0.59,65.92,26.98,False,False,5,0,-1,2025-06-15 17:28:50
909,-0.22,-1.02,0,2.31,-1.15,0.59,176.9,24.13,False,False,3,0,-1,2025-06-15 17:29:02
910,-0.22,-1.02,0,2.31,-1.15,0.59,148.98,21.49,False,False,4,0,-1,2025-06-15 17:29:14
911,-0.22,-1.02,0,2.31,-1.15,0.59,81.73,25.32,False,False,5,0,-1,2025-06-15 17:29:25
912,-0.22,-1.02,0,2.31,-1.15,0.59,164.02,21.44,True,True,2,0,6,2025-06-15 17:29:29
913,-0.22,-1.02,0,2.31,-1.15,0.59,45.98,25.1,False,False,5,0,-1,2025-06-15 17:29:40
914,-0.22,-1.02,0,2.31,-1.15,0.59,52.76,27.03,False,False,5,0,-1,2025-06-15 17:29:52
915,-0.22,-1.02,0,2.31,-1.15,0.59,139.25,20.14,False,False,5,0,-1,2025-06-15 17:30:03
916,-0.22,-1.02,0,2.31,-1.15,0.59,63.57,20.87,False,False,5,0,-1,2025-06-15 17:30:14
917,-0.22,-1.02,0,2.31,-1.15,0.59,79.66,24.61,False,False,5,0,-1,2025-06-15 17:30:25
918,-0.22,-1.02,0,2.31,-1.15,0.59,76.23,27.13,False,False,5,0,-1,2025-06-15 17:30:37
919,-0.22,-1.02,0,2.31,-1.15,0.59,300.67,21.07,False,False,5,0,-1,2025-06-15 17:30:48
920,-0.22,-1.02,0,2.31,-1.15,0.59,119.72,28.9,False,True,1,0,3,2025-06-15 17:30:59
921,-0.22,-1.02,0,2.31,-1.15,0.59,208.04,20.19,True,False,4,0,8,2025-06-15 17:31:10
922,-0.22,-1.02,0,2.31,-1.15,0.59,348.71,19.41,False,False,2,0,-10,2025-06-15 17:31:22
923,-0.22,-1.02,0,2.31,-1.15,0.59,211.97,17.13,False,False,4,0,-1,2025-06-15 17:31:34
924,-0.22,-1.02,0,2.31,-1.15,0.59,180.91,22.25,False,False,3,0,-1,2025-06-15 17:31:46
925,-0.22,-1.02,0,2.31,-1.15,0.59,351.45,23.13,False,False,3,0,-1,2025-06-15 17:31:58
926,-0.22,-1.02,0,2.31,-1.15,0.59,42.16,30,False,False,5,0,-1,2025-06-15 17:32:10
927,-0.22,-1.02,0,2.31,-1.15,0.59,360,27.87,False,False,3,0,-1,2025-06-15 17:32:22
928,-0.22,-1.02,0,2.31,-1.15,0.59,344.22,21.62,False,False,4,0,-1,2025-06-15 17:32:34
929,-0.22,-1.02,0,2.31,-1.15,0.59,190.24,17.4,False,False,2,0,-10,2025-06-15 17:32:46
930,-0.22,-1.02,0,2.31,-1.15,0.59,146.56,30,False,True,4,0,8,2025-06-15 17:32:58
931,-0.22,-1.02,0,2.31,-1.15,0.59,34.43,23.99,False,False,4,0,-1,2025-06-15 17:33:10
932,-0.22,-1.02,0,2.31,-1.15,0.59,212.5,21.78,False,False,4,0,-1,2025-06-15 17:33:21
933,-0.22,-1.02,0,2.31,-1.15,0.59,196.42,20.58,False,False,3,0,-1,2025-06-15 17:33:33
934,-0.22,-1.02,0,2.31,-1.15,0.59,303.46,27.37,False,False,5,0,-1,2025-06-15 17:33:45
935,-0.22,-1.02,0,2.31,-1.15,0.59,244.18,22.26,False,False,4,0,-1,2025-06-15 17:33:56
936,-0.22,-1.02,0,2.31,-1.15,0.59,221.02,29.44,False,False,5,0,-1,2025-06-15 17:34:08
937,-0.22,-1.02,0,2.31,-1.15,0.59,95.75,15.97,False,False,4,0,-1,2025-06-15 17:34:19
938,-0.22,-1.02,0,2.31,-1.15,0.59,201.94,22.59,False,False,4,0,-1,2025-06-15 17:34:31
939,-0.22,-1.02,0,2.31,-1.15,0.59,175.42,18.09,False,False,2,0,-10,2025-06-15 17:34:43
940,-0.22,-1.02,0,2.31,-1.15,0.59,124.68,24.42,False,True,2,0,4,2025-06-15 17:34:54
941,-0.22,-1.02,0,2.31,-1.15,0.59,99.55,29.89,False,False,5,0,-1,2025-06-15 17:35:06
942,-0.22,-1.02,0,2.31,-1.15,0.59,109.26,20.53,False,False,4,0,-1,2025-06-15 17:35:17
943,-0.22,-1.02,0,2.31,-1.15,0.59,290.71,20.21,False,False,4,0,-1,2025-06-15 17:35:29
944,-0.22,-1.02,0,2.31,-1.15,0.59,223.01,22.69,False,False,5,0,-1,2025-06-15 17:35:40
945,-0.22,-1.02,0,2.31,-1.15,0.59,189.98,27.85,False,False,3,0,-1,2025-06-15 17:35:52
946,-0.22,-1.02,0,2.31,-1.15,0.59,99.15,23.1,False,False,5,0,-1,2025-06-15 17:36:03
947,-0.22,-1.02,0,2.31,-1.15,0.59,360,26.96,False,False,3,0,-1,2025-06-15 17:36:16
948,-0.22,-1.02,0,2.31,-1.15,0.59,360,20.01,False,False,3,0,-1,2025-06-15 17:36:28
949,-0.22,-1.02,0,2.31,-1.15,0.59,37.53,29.02,False,False,5,0,-1,2025-06-15 17:36:40
950,-0.22,-1.02,0,2.31,-1.15,0.59,169.16,21.97,False,False,3,0,-1,2025-06-15 17:36:52
951,-0.22,-1.02,0,2.31,-1.15,0.59,242.81,15.1,False,False,4,0,-1,2025-06-15 17:37:03
952,-0.22,-1.02,0,2.31,-1.15,0.59,299.84,28.51,False,False,6,0,-1,2025-06-15 17:37:14
953,-0.22,-1.02,0,2.31,-1.15,0.59,345.78,22.46,False,False,4,0,-1,2025-06-15 17:37:26
954,-0.22,-1.02,0,2.31,-1.15,0.59,271.45,26.19,True,False,5,0,8,2025-06-15 17:37:37
955,-0.22,-1.02,0,2.31,-1.15,0.59,269.88,23.99,True,True,2,0,6,2025-06-15 17:37:37
956,-0.22,-1.02,0,2.31,-1.15,0.59,250.87,20.98,False,False,4,0,-1,2025-06-15 17:37:49
957,-0.22,-1.02,0,2.31,-1.15,0.59,167.12,23.18,False,True,1,0,3,2025-06-15 17:38:01
958,-0.22,-1.02,0,2.31,-1.15,0.59,323.64,23.26,True,False,4,0,8,2025-06-15 17:38:12
959,-0.22,-1.02,0,2.31,-1.15,0.59,0,24.38,False,False,3,0,-1,2025-06-15 17:38:24
960,-0.22,-1.02,0,2.31,-1.15,0.59,207.79,27.06,True,False,4,0,8,2025-06-15 17:38:36
961,-0.22,-1.02,0,2.31,-1.15,0.59,257.53,22.89,False,True,4,0,8,2025-06-15 17:38:47
962,-0.22,-1.02,0,2.31,-1.15,0.59,189.76,16.93,False,False,2,0,-10,2025-06-15 17:38:59
963,-0.22,-1.02,0,2.31,-1.15,0.59,41.63,26.37,False,False,5,0,-1,2025-06-15 17:39:11
964,-0.22,-1.02,0,2.31,-1.15,0.59,221.47,23.75,False,False,5,0,-1,2025-06-15 17:39:22
965,-0.22,-1.02,0,2.31,-1.15,0.59,251.88,24.44,False,False,5,0,-1,2025-06-15 17:39:34
966,-0.22,-1.02,0,2.31,-1.15,0.59,135.63,30,False,False,6,0,-1,2025-06-15 17:39:45
967,-0.22,-1.02,0,2.31,-1.15,0.59,295.24,30,False,False,5,0,-1,2025-06-15 17:39:56
968,-0.22,-1.02,0,2.31,-1.15,0.59,120.05,21.57,False,True,1,0,3,2025-06-15 17:40:07
969,-0.22,-1.02,0,2.31,-1.15,0.59,360,26.37,False,False,3,0,-1,2025-06-15 17:40:20
970,-0.22,-1.02,0,2.31,-1.15,0.59,76.17,30,False,False,5,0,-1,2025-06-15 17:40:31
971,-0.22,-1.02,0,2.31,-1.15,0.59,184.89,27.06,False,False,3,0,-1,2025-06-15 17:40:44
972,-0.22,-1.02,0,2.31,-1.15,0.59,73.95,22.16,False,False,4,0,-1,2025-06-15 17:40:55
973,-0.22,-1.02,0,2.31,-1.15,0.59,246.37,27.69,False,False,5,0,-1,2025-06-15 17:41:07
974,-0.22,-1.02,0,2.31,-1.15,0.59,7.58,23.11,False,False,3,0,-1,2025-06-15 17:41:19
975,-0.22,-1.02,0,2.31,-1.15,0.59,273.35,27.12,True,False,4,0,8,2025-06-15 17:41:30
976,-0.22,-1.02,0,2.31,-1.15,0.59,120.21,17.62,False,True,1,0,3,2025-06-15 17:41:41
977,-0.22,-1.02,0,2.31,-1.15,0.59,258.25,26.78,False,False,5,0,-1,2025-06-15 17:41:53
978,-0.22,-1.02,0,2.31,-1.15,0.59,114.27,13.25,False,True,2,0,4,2025-06-15 17:42:03
979,-0.22,-1.02,0,2.31,-1.15,0.59,90.29,26.91,True,False,5,0,8,2025-06-15 17:42:15
980,-0.22,-1.02,0,2.31,-1.15,0.59,224.88,25.54,False,True,5,0,8,2025-06-15 17:42:26
981,-0.22,-1.02,0,2.31,-1.15,0.59,206.14,25.36,False,False,5,0,-1,2025-06-15 17:42:37
982,-0.22,-1.02,0,2.31,-1.15,0.59,307.18,26.79,True,False,4,0,8,2025-06-15 17:42:48
983,-0.22,-1.02,0,2.31,-1.15,0.59,0,18.49,False,False,2,0,-10,2025-06-15 17:43:00
984,-0.22,-1.02,0,2.31,-1.15,0.59,213.64,25.92,False,False,4,0,-1,2025-06-15 17:43:13
985,-0.22,-1.02,0,2.31,-1.15,0.59,249.02,24.91,False,False,5,0,-1,2025-06-15 17:43:24
986,-0.22,-1.02,0,2.31,-1.15,0.59,160.6,22.86,True,False,1,0,3,2025-06-15 17:43:36
987,-0.22,-1.02,0,2.31,-1.15,0.59,32.28,24.34,False,False,4,0,-1,2025-06-15 17:43:48
988,-0.22,-1.02,0,2.31,-1.15,0.59,85.93,25.83,True,False,3,0,8,2025-06-15 17:43:59
989,-0.22,-1.02,0,2.31,-1.15,0.59,188.7,18.69,False,False,2,0,-10,2025-06-15 17:44:11
990,-0.22,-1.02,0,2.31,-1.15,0.59,169.67,17.79,False,False,2,0,-10,2025-06-15 17:44:23
991,-0.22,-1.02,0,2.31,-1.15,0.59,119.15,29.39,False,True,1,0,3,2025-06-15 17:44:34
992,-0.22,-1.02,0,2.31,-1.15,0.59,130.42,24.18,False,True,5,0,8,2025-06-15 17:44:45
993,-0.22,-1.02,0,2.31,-1.15,0.59,187.84,23.55,False,False,3,0,-1,2025-06-15 17:44:57
994,-0.22,-1.02,0,2.31,-1.15,0.59,164.72,19.55,False,False,2,0,-10,2025-06-15 17:45:10
995,-0.22,-1.02,0,2.31,-1.15,0.59,108.93,25.23,False,False,5,0,-1,2025-06-15 17:45:21
996,-0.22,-1.02,0,2.31,-1.15,0.59,3.29,24.09,False,False,3,0,-1,2025-06-15 17:45:33
997,-0.22,-1.02,0,2.31,-1.15,0.59,272.64,24.01,True,False,4,0,8,2025-06-15 17:45:44
998,-0.22,-1.02,0,2.31,-1.15,0.59,314.4,16.18,False,False,4,0,-1,2025-06-15 17:45:55
999,-0.22,-1.02,0,2.31,-1.15,0.59,10.49,25.25,False,False,3,0,-1,2025-06-15 17:46:07
1000,-0.22,-1.02,0,2.31,-1.15,0.59,170.13,21.09,False,False,3,0,-1,2025-06-15 17:46:19
1001,-0.22,-1.02,0,2.31,-1.15,0.59,189.39,26.11,False,False,3,0,-1,2025-06-15 17:46:31
1002,-0.22,-1.02,0,2.31,-1.15,0.59,302.29,19.58,False,False,5,0,-1,2025-06-15 17:46:42
1003,-0.22,-1.02,0,2.31,-1.15,0.59,52.64,18.99,False,False,4,0,-1,2025-06-15 17:46:53
1004,-0.22,-1.02,0,2.31,-1.15,0.59,63.01,24.18,False,False,5,0,-1,2025-06-15 17:47:05
1005,-0.22,-1.02,0,2.31,-1.15,0.59,204.68,27.21,False,False,4,0,-1,2025-06-15 17:47:17
1006,-0.22,-1.02,0,2.31,-1.15,0.59,172.66,30,False,False,3,0,-1,2025-06-15 17:47:29
1007,-0.22,-1.02,0,2.31,-1.15,0.59,334.81,19.57,True,False,3,0,8,2025-06-15 17:47:41
1008,-0.22,-1.02,0,2.31,-1.15,0.59,237.5,25.04,False,False,5,0,-1,2025-06-15 17:47:52
1009,-0.22,-1.02,0,2.31,-1.15,0.59,182.52,18.69,False,False,2,0,-10,2025-06-15 17:48:04
1010,-0.22,-1.02,0,2.31,-1.15,0.59,343.82,17.43,False,False,3,0,-1,2025-06-15 17:48:16
1011,-0.22,-1.02,0,2.31,-1.15,0.59,136.07,29.22,False,False,5,0,-1,2025-06-15 17:48:28
1012,-0.22,-1.02,0,2.31,-1.15,0.59,246.15,20.69,False,False,4,0,-1,2025-06-15 17:48:39
1013,-0.22,-1.02,0,2.31,-1.15,0.59,150.16,25.4,False,False,5,0,-1,2025-06-15 17:48:51
1014,-0.22,-1.02,0,2.31,-1.15,0.59,258.84,23.57,False,False,5,0,-1,2025-06-15 17:49:02
1015,-0.22,-1.02,0,2.31,-1.15,0.59,360,20.44,False,False,3,0,-1,2025-06-15 17:49:14
1016,-0.22,-1.02,0,2.31,-1.15,0.59,168.93,24.97,False,False,3,0,-1,2025-06-15 17:49:26
1017,-0.22,-1.02,0,2.31,-1.15,0.59,226.34,23.56,False,False,5,0,-1,2025-06-15 17:49:37
1018,-0.22,-1.02,0,2.31,-1.15,0.59,29.12,14.99,False,True,3,0,8,2025-06-15 17:49:48
1019,-0.22,-1.02,0,2.31,-1.15,0.59,99.15,28.12,False,False,5,0,-1,2025-06-15 17:49:59
1020,-0.22,-1.02,0,2.31,-1.15,0.59,205.94,25.76,True,False,4,0,8,2025-06-15 17:50:11
1021,-0.22,-1.02,0,2.31,-1.15,0.59,131.54,18.99,False,False,4,0,-1,2025-06-15 17:50:22
1022,-0.22,-1.02,0,2.31,-1.15,0.59,360,21.54,False,False,3,0,-1,2025-06-15 17:50:34
1023,-0.22,-1.02,0,2.31,-1.15,0.59,130.72,23.33,False,False,4,0,-1,2025-06-15 17:50:46
1024,-0.22,-1.02,0,2.31,-1.15,0.59,88.2,25.54,True,False,3,0,8,2025-06-15 17:50:57
1025,-0.22,-1.02,0,2.31,-1.15,0.59,247.03,26.12,False,False,5,0,-1,2025-06-15 17:51:08
1026,-0.22,-1.02,0,2.31,-1.15,0.59,204.59,23.5,False,False,4,0,-1,2025-06-15 17:51:20
1027,-0.22,-1.02,0,2.31,-1.15,0.59,194.48,22.76,False,False,4,0,-1,2025-06-15 17:51:32
1028,-0.22,-1.02,0,2.31,-1.15,0.59,327.97,17.11,False,False,4,0,-1,2025-06-15 17:51:43
1029,-0.22,-1.02,0,2.31,-1.15,0.59,84.02,24.05,True,False,3,0,8,2025-06-15 17:51:54
1030,-0.22,-1.02,0,2.31,-1.15,0.59,275.02,22.66,True,False,2,0,4,2025-06-15 17:52:06
1031,-0.22,-1.02,0,2.31,-1.15,0.59,360,11.51,False,False,2,0,-10,2025-06-15 17:52:17
1032,-0.22,-1.02,0,2.31,-1.15,0.59,122.83,21.95,False,True,1,0,3,2025-06-15 17:52:28
1033,-0.22,-1.02,0,2.31,-1.15,0.59,211.25,24,False,True,3,0,8,2025-06-15 17:52:40
1034,-0.22,-1.02,0,2.31,-1.15,0.59,147.67,19.97,False,True,3,0,8,2025-06-15 17:52:51
1035,-0.22,-1.02,0,2.31,-1.15,0.59,190.45,24.54,False,False,3,0,-1,2025-06-15 17:53:03
1036,-0.22,-1.02,0,2.31,-1.15,0.59,86.2,23.34,True,False,3,0,8,2025-06-15 17:53:14
1037,-0.22,-1.02,0,2.31,-1.15,0.59,195.49,27.61,False,False,4,0,-1,2025-06-15 17:53:27
1038,-0.22,-1.02,0,2.31,-1.15,0.59,169.26,15.26,False,False,2,0,-10,2025-06-15 17:53:38
1039,-0.22,-1.02,0,2.31,-1.15,0.59,146.66,24.83,False,True,3,0,8,2025-06-15 17:53:50
1040,-0.22,-1.02,0,2.31,-1.15,0.59,253.49,24.37,False,True,3,0,8,2025-06-15 17:54:01
1041,-0.22,-1.02,0,2.31,-1.15,0.59,223.63,21.86,False,True,5,0,8,2025-06-15 17:54:12
1042,-0.22,-1.02,0,2.31,-1.15,0.59,268.55,30,False,False,5,0,-1,2025-06-15 17:54:24
1043,-0.22,-1.02,0,2.31,-1.15,0.59,236.3,24.53,False,True,5,0,8,2025-06-15 17:54:34
1044,-0.22,-1.02,0,2.31,-1.15,0.59,142.99,24.18,True,False,4,0,8,2025-06-15 17:54:45
1045,-0.22,-1.02,0,2.31,-1.15,0.59,360,22.33,False,False,3,0,-1,2025-06-15 17:54:57
1046,-0.22,-1.02,0,2.31,-1.15,0.59,256.61,17.45,False,True,4,0,8,2025-06-15 17:55:08
1047,-0.22,-1.02,0,2.31,-1.15,0.59,277.5,26.12,True,False,3,0,8,2025-06-15 17:55:19
1048,-0.22,-1.02,0,2.31,-1.15,0.59,120.05,29.95,False,True,1,0,3,2025-06-15 17:55:31
1049,-0.22,-1.02,0,2.31,-1.15,0.59,232.03,18.04,False,False,4,0,-1,2025-06-15 17:55:42
1050,-0.22,-1.02,0,2.31,-1.15,0.59,205.41,24.7,True,False,3,0,8,2025-06-15 17:56:05
1051,-0.22,-1.02,0,2.31,-1.15,0.59,110.2,22.53,False,False,4,0,-1,2025-06-15 17:56:17
1052,-0.22,-1.02,0,2.31,-1.15,0.59,105.17,23.03,False,False,4,0,-1,2025-06-15 17:56:28
1053,-0.22,-1.02,0,2.31,-1.15,0.59,254.01,26.76,False,True,3,0,8,2025-06-15 17:56:39
1054,-0.22,-1.02,0,2.31,-1.15,0.59,243.39,30,False,False,5,0,-1,2025-06-15 17:56:51
1055,-0.22,-1.02,0,2.31,-1.15,0.59,243.06,16.32,False,False,4,0,-1,2025-06-15 17:57:02
1056,-0.22,-1.02,0,2.31,-1.15,0.59,81.36,17.32,False,False,4,0,-1,2025-06-15 17:57:13
1057,-0.22,-1.02,0,2.31,-1.15,0.59,269.36,22.87,True,False,4,0,8,2025-06-15 17:57:24
1058,-0.22,-1.02,0,2.31,-1.15,0.59,167.44,25.93,False,True,2,0,4,2025-06-15 17:57:36
1059,-0.22,-1.02,0,2.31,-1.15,0.59,159.64,24.68,True,False,4,0,8,2025-06-15 17:57:48
1060,-0.22,-1.02,0,2.31,-1.15,0.59,206.59,28.29,False,False,5,0,-1,2025-06-15 17:58:00
1061,-0.22,-1.02,0,2.31,-1.15,0.59,124.83,28.28,False,True,2,0,4,2025-06-15 17:58:11
1062,-0.22,-1.02,0,2.31,-1.15,0.59,85.81,22.98,True,False,3,0,8,2025-06-15 17:58:22
1063,-0.22,-1.02,0,2.31,-1.15,0.59,132.54,18.76,False,False,4,0,-1,2025-06-15 17:58:33
1064,-0.22,-1.02,0,2.31,-1.15,0.59,314.34,24.27,False,False,5,0,-1,2025-06-15 17:58:45
1065,-0.22,-1.02,0,2.31,-1.15,0.59,58.79,23.21,False,False,5,0,-1,2025-06-15 17:58:56
1066,-0.22,-1.02,0,2.31,-1.15,0.59,0,20.37,False,False,3,0,-1,2025-06-15 17:59:08
1067,-0.22,-1.02,0,2.31,-1.15,0.59,89.46,26.58,True,False,5,0,8,2025-06-15 17:59:19
1068,-0.22,-1.02,0,2.31,-1.15,0.59,216.37,18.99,False,False,4,0,-1,2025-06-15 17:59:30
1069,-0.22,-1.02,0,2.31,-1.15,0.59,143.08,28.29,True,False,5,0,8,2025-06-15 17:59:42
1070,-0.22,-1.02,0,2.31,-1.15,0.59,78.12,24.07,False,False,5,0,-1,2025-06-15 17:59:53
1071,-0.22,-1.02,0,2.31,-1.15,0.59,14.87,15.75,False,False,2,0,-10,2025-06-15 18:00:05
1072,-0.22,-1.02,0,2.31,-1.15,0.59,194.13,26.8,False,False,4,0,-1,2025-06-15 18:00:17
1073,-0.22,-1.02,0,2.31,-1.15,0.59,59.34,22.05,False,False,5,0,-1,2025-06-15 18:00:28
1074,-0.22,-1.02,0,2.31,-1.15,0.59,86.72,20.78,True,False,1,0,3,2025-06-15 18:00:40
1075,-0.22,-1.02,0,2.31,-1.15,0.59,166.37,30,True,True,1,0,5,2025-06-15 18:00:40
1076,-0.22,-1.02,0,2.31,-1.15,0.59,265.42,27,False,False,5,0,-1,2025-06-15 18:00:52
1077,-0.22,-1.02,0,2.31,-1.15,0.59,282.74,27.1,False,False,5,0,-1,2025-06-15 18:01:03
1078,-0.22,-1.02,0,2.31,-1.15,0.59,91.28,29.2,False,False,5,0,-1,2025-06-15 18:01:15
1079,-0.22,-1.02,0,2.31,-1.15,0.59,72.3,28.01,False,False,5,0,-1,2025-06-15 18:01:27
1080,-0.22,-1.02,0,2.31,-1.15,0.59,90.08,25.16,True,True,1,0,5,2025-06-15 18:01:27
1081,-0.22,-1.02,0,2.31,-1.15,0.59,64.96,23.5,False,False,4,0,-1,2025-06-15 18:01:38
1082,-0.22,-1.02,0,2.31,-1.15,0.59,173.57,20.66,False,False,3,0,-1,2025-06-15 18:01:50
1083,-0.22,-1.02,0,2.31,-1.15,0.59,0,18.68,False,False,2,0,-10,2025-06-15 18:02:02
1084,-0.22,-1.02,0,2.31,-1.15,0.59,359.48,19.36,False,False,2,0,-10,2025-06-15 18:02:15
1085,-0.22,-1.02,0,2.31,-1.15,0.59,325.66,23.8,True,False,4,0,8,2025-06-15 18:02:26
1086,-0.22,-1.02,0,2.31,-1.15,0.59,6.59,23.48,False,False,3,0,-1,2025-06-15 18:02:38
1087,-0.22,-1.02,0,2.31,-1.15,0.59,86.62,20.15,True,False,1,0,3,2025-06-15 18:02:49
